variable,importance,cumulative,rank
l_CLI36,0.0,0.9999999999999998,142
l_CLI4,0.0,0.9999999999999998,143
l_CLI40,0.0,0.9999999999999998,144
l_CLI44,0.0,0.9999999999999998,145
l_CLI48,0.0,0.9999999999999998,146
l_CLI56,0.0,0.9999999999999998,147
l_CLI60,0.0,0.9999999999999998,148
l_CLI64,0.0,0.9999999999999998,149
l_CLI72,0.0,0.9999999999999998,150
l_CLI75,0.0,0.9999999999999998,151
l_CLI76,0.0,0.9999999999999998,152
l_SOL12,0.0,0.9999999999999998,153
l_SOL16,0.0,0.9999999999999998,154
l_TOP106,0.0,0.9999999999999998,155
l_SOL47,0.0,0.9999999999999998,156
l_SOL5,0.0,0.9999999999999998,157
l_SOL50,0.0,0.9999999999999998,158
l_SOL51,0.0,0.9999999999999998,159
l_SOL52,0.0,0.9999999999999998,160
l_SOL53,0.0,0.9999999999999998,161
l_SOL54,0.0,0.9999999999999998,162
l_SOL55,0.0,0.9999999999999998,163
l_SOL56,0.0,0.9999999999999998,164
l_SOL57,0.0,0.9999999999999998,165
l_SOL58,0.0,0.9999999999999998,166
l_SOL6,0.0,0.9999999999999998,167
l_SOL60,0.0,0.9999999999999998,168
l_TOP10,0.0,0.9999999999999998,169
l_TOP101,0.0,0.9999999999999998,170
l_TOP103,0.0,0.9999999999999998,171
l_TOP104,0.0,0.9999999999999998,172
l_TOP105,0.0,0.9999999999999998,173
l_SOL49,0.0,0.9999999999999998,174
l_SOL46,0.0,0.9999999999999998,175
l_SOL2,0.0,0.9999999999999998,176
l_SOL45,0.0,0.9999999999999998,177
l_SOL24,0.0,0.9999999999999998,178
l_SOL25,0.0,0.9999999999999998,179
l_SOL26,0.0,0.9999999999999998,180
l_SOL28,0.0,0.9999999999999998,181
l_SOL29,0.0,0.9999999999999998,182
l_SOL3,0.0,0.9999999999999998,183
l_SOL30,0.0,0.9999999999999998,184
l_SOL31,0.0,0.9999999999999998,185
l_SOL33,0.0,0.9999999999999998,186
l_SOL35,0.0,0.9999999999999998,187
l_SOL36,0.0,0.9999999999999998,188
l_SOL37,0.0,0.9999999999999998,189
l_SOL38,0.0,0.9999999999999998,190
l_SOL39,0.0,0.9999999999999998,191
l_SOL40,0.0,0.9999999999999998,192
l_SOL42,0.0,0.9999999999999998,193
l_SOL44,0.0,0.9999999999999998,194
l_TOP97,0.0,0.9999999999999998,195
